"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","7lDBDk8OQarV5dBMu3qrdz","album","2015-10-09",2015,"day",0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,"1BZG99C7Co1r6QUC3zaS59","https://api.spotify.com/v1/audio-analysis/1BZG99C7Co1r6QUC3zaS59",4,1,229080,FALSE,"https://api.spotify.com/v1/tracks/1BZG99C7Co1r6QUC3zaS59",FALSE,"Same Old Love",NA,4,"track","spotify:track:1BZG99C7Co1r6QUC3zaS59","https://open.spotify.com/track/1BZG99C7Co1r6QUC3zaS59","Revival (Deluxe)","B","minor","B minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","7lDBDk8OQarV5dBMu3qrdz","album","2015-10-09",2015,"day",0.573,0.741,9,-3.22,1,0.0788,0.171,0,0.104,0.526,92.021,"3viZcRlE38APncWJ5VGM4q","https://api.spotify.com/v1/audio-analysis/3viZcRlE38APncWJ5VGM4q",4,1,194826,FALSE,"https://api.spotify.com/v1/tracks/3viZcRlE38APncWJ5VGM4q",FALSE,"Sober",NA,5,"track","spotify:track:3viZcRlE38APncWJ5VGM4q","https://open.spotify.com/track/3viZcRlE38APncWJ5VGM4q","Revival (Deluxe)","A","major","A major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","7lDBDk8OQarV5dBMu3qrdz","album","2015-10-09",2015,"day",0.607,0.673,5,-6.484,0,0.0611,0.181,0,0.069,0.215,88.952,"578Eooad7oUyn4stovZiPg","https://api.spotify.com/v1/audio-analysis/578Eooad7oUyn4stovZiPg",4,1,221280,FALSE,"https://api.spotify.com/v1/tracks/578Eooad7oUyn4stovZiPg",FALSE,"Good For You",NA,6,"track","spotify:track:578Eooad7oUyn4stovZiPg","https://open.spotify.com/track/578Eooad7oUyn4stovZiPg","Revival (Deluxe)","F","minor","F minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","7lDBDk8OQarV5dBMu3qrdz","album","2015-10-09",2015,"day",0.375,0.408,7,-7.163,1,0.0331,0.623,0,0.123,0.165,126.712,"7jO0qPIBVGOmqxpCthE8H3","https://api.spotify.com/v1/audio-analysis/7jO0qPIBVGOmqxpCthE8H3",4,1,249080,TRUE,"https://api.spotify.com/v1/tracks/7jO0qPIBVGOmqxpCthE8H3",FALSE,"Camouflage",NA,7,"track","spotify:track:7jO0qPIBVGOmqxpCthE8H3","https://open.spotify.com/track/7jO0qPIBVGOmqxpCthE8H3","Revival (Deluxe)","G","major","G major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","7lDBDk8OQarV5dBMu3qrdz","album","2015-10-09",2015,"day",0.711,0.736,7,-5.959,1,0.104,0.00315,0.000637,0.0731,0.717,106.01,"7fBUnDgtSvYpYWuX4iAfns","https://api.spotify.com/v1/audio-analysis/7fBUnDgtSvYpYWuX4iAfns",4,1,213426,FALSE,"https://api.spotify.com/v1/tracks/7fBUnDgtSvYpYWuX4iAfns",FALSE,"Me & The Rhythm",NA,8,"track","spotify:track:7fBUnDgtSvYpYWuX4iAfns","https://open.spotify.com/track/7fBUnDgtSvYpYWuX4iAfns","Revival (Deluxe)","G","major","G major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","7lDBDk8OQarV5dBMu3qrdz","album","2015-10-09",2015,"day",0.684,0.867,10,-5.26,0,0.053,0.0207,0.00355,0.0733,0.245,109.972,"6mEFvpqnzElavdz3gfP2XT","https://api.spotify.com/v1/audio-analysis/6mEFvpqnzElavdz3gfP2XT",4,1,221853,FALSE,"https://api.spotify.com/v1/tracks/6mEFvpqnzElavdz3gfP2XT",FALSE,"Survivors",NA,9,"track","spotify:track:6mEFvpqnzElavdz3gfP2XT","https://open.spotify.com/track/6mEFvpqnzElavdz3gfP2XT","Revival (Deluxe)","A#","minor","A# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","7lDBDk8OQarV5dBMu3qrdz","album","2015-10-09",2015,"day",0.74,0.974,1,-3.585,1,0.0903,0.189,0,0.0849,0.766,120.041,"5VQ0SPGs7vdzQCIzsHTNUz","https://api.spotify.com/v1/audio-analysis/5VQ0SPGs7vdzQCIzsHTNUz",4,1,207733,FALSE,"https://api.spotify.com/v1/tracks/5VQ0SPGs7vdzQCIzsHTNUz",FALSE,"Body Heat",NA,10,"track","spotify:track:5VQ0SPGs7vdzQCIzsHTNUz","https://open.spotify.com/track/5VQ0SPGs7vdzQCIzsHTNUz","Revival (Deluxe)","C#","major","C# major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","7lDBDk8OQarV5dBMu3qrdz","album","2015-10-09",2015,"day",0.652,0.902,1,-4.209,1,0.119,0.2,0,0.595,0.496,166.926,"3IMXLQk09YmvNb2tdT4aWk","https://api.spotify.com/v1/audio-analysis/3IMXLQk09YmvNb2tdT4aWk",4,1,167253,FALSE,"https://api.spotify.com/v1/tracks/3IMXLQk09YmvNb2tdT4aWk",FALSE,"Rise",NA,11,"track","spotify:track:3IMXLQk09YmvNb2tdT4aWk","https://open.spotify.com/track/3IMXLQk09YmvNb2tdT4aWk","Revival (Deluxe)","C#","major","C# major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","7lDBDk8OQarV5dBMu3qrdz","album","2015-10-09",2015,"day",0.629,0.947,2,-3.982,1,0.156,0.0152,0,0.0595,0.347,122.019,"4ulNKUFHijHiPD2rtrSNOC","https://api.spotify.com/v1/audio-analysis/4ulNKUFHijHiPD2rtrSNOC",4,1,210506,FALSE,"https://api.spotify.com/v1/tracks/4ulNKUFHijHiPD2rtrSNOC",FALSE,"Me & My Girls",NA,12,"track","spotify:track:4ulNKUFHijHiPD2rtrSNOC","https://open.spotify.com/track/4ulNKUFHijHiPD2rtrSNOC","Revival (Deluxe)","D","major","D major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","7lDBDk8OQarV5dBMu3qrdz","album","2015-10-09",2015,"day",0.575,0.453,3,-6.824,1,0.0348,0.307,0,0.0844,0.0679,130.953,"1JvGjHoDwbekZ9lNVzH0GH","https://api.spotify.com/v1/audio-analysis/1JvGjHoDwbekZ9lNVzH0GH",4,1,217440,FALSE,"https://api.spotify.com/v1/tracks/1JvGjHoDwbekZ9lNVzH0GH",FALSE,"Nobody",NA,13,"track","spotify:track:1JvGjHoDwbekZ9lNVzH0GH","https://open.spotify.com/track/1JvGjHoDwbekZ9lNVzH0GH","Revival (Deluxe)","D#","major","D# major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","7lDBDk8OQarV5dBMu3qrdz","album","2015-10-09",2015,"day",0.392,0.558,6,-6.769,0,0.0598,0.142,2.27e-06,0.118,0.159,135.897,"0z8u1VqXUYPBMIoF91JIWE","https://api.spotify.com/v1/audio-analysis/0z8u1VqXUYPBMIoF91JIWE",4,1,242640,FALSE,"https://api.spotify.com/v1/tracks/0z8u1VqXUYPBMIoF91JIWE",FALSE,"Perfect",NA,14,"track","spotify:track:0z8u1VqXUYPBMIoF91JIWE","https://open.spotify.com/track/0z8u1VqXUYPBMIoF91JIWE","Revival (Deluxe)","F#","minor","F# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,"7HMmFQsKsljwTw8bS7lu19","https://api.spotify.com/v1/audio-analysis/7HMmFQsKsljwTw8bS7lu19",4,1,220589,FALSE,"https://api.spotify.com/v1/tracks/7HMmFQsKsljwTw8bS7lu19",FALSE,"Rare",NA,1,"track","spotify:track:7HMmFQsKsljwTw8bS7lu19","https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19","Rare","F","major","F major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.784,0.552,1,-7.261,0,0.0871,0.0447,0,0.192,0.465,111.984,"5sK3o66yupTNIK6gWgzGjf","https://api.spotify.com/v1/audio-analysis/5sK3o66yupTNIK6gWgzGjf",4,1,170498,FALSE,"https://api.spotify.com/v1/tracks/5sK3o66yupTNIK6gWgzGjf",FALSE,"Dance Again",NA,2,"track","spotify:track:5sK3o66yupTNIK6gWgzGjf","https://open.spotify.com/track/5sK3o66yupTNIK6gWgzGjf","Rare","C#","minor","C# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.753,0.564,10,-7.908,0,0.252,0.114,0.0273,0.359,0.55,77.342,"7eOkHIcaoUhngxxypM5Ajr","https://api.spotify.com/v1/audio-analysis/7eOkHIcaoUhngxxypM5Ajr",5,1,162595,FALSE,"https://api.spotify.com/v1/tracks/7eOkHIcaoUhngxxypM5Ajr",FALSE,"Look At Her Now",NA,3,"track","spotify:track:7eOkHIcaoUhngxxypM5Ajr","https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr","Rare","A#","minor","A# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,"4l0Mvzj72xxOpRrp6h8nHi","https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi",4,1,206458,FALSE,"https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi",FALSE,"Lose You To Love Me",NA,4,"track","spotify:track:4l0Mvzj72xxOpRrp6h8nHi","https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi","Rare","E","major","E major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.873,0.51,3,-5.35,0,0.0661,0.565,3.13e-06,0.0738,0.871,110.953,"11Ey4yJVeWEsA73KjACkVY","https://api.spotify.com/v1/audio-analysis/11Ey4yJVeWEsA73KjACkVY",4,1,148776,FALSE,"https://api.spotify.com/v1/tracks/11Ey4yJVeWEsA73KjACkVY",FALSE,"Ring",NA,5,"track","spotify:track:11Ey4yJVeWEsA73KjACkVY","https://open.spotify.com/track/11Ey4yJVeWEsA73KjACkVY","Rare","D#","minor","D# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.695,0.573,10,-8.882,1,0.167,0.132,0.000137,0.156,0.38,100.031,"11OwAR3GlBj9E35Cznf7Lj","https://api.spotify.com/v1/audio-analysis/11OwAR3GlBj9E35Cznf7Lj",4,1,192172,FALSE,"https://api.spotify.com/v1/tracks/11OwAR3GlBj9E35Cznf7Lj",FALSE,"Vulnerable",NA,6,"track","spotify:track:11OwAR3GlBj9E35Cznf7Lj","https://open.spotify.com/track/11OwAR3GlBj9E35Cznf7Lj","Rare","A#","major","A# major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.695,0.62,8,-8.082,0,0.0521,0.0881,5.43e-05,0.111,0.62,150.032,"63mdJr3NMY3wReOkNE6c6W","https://api.spotify.com/v1/audio-analysis/63mdJr3NMY3wReOkNE6c6W",4,1,194900,FALSE,"https://api.spotify.com/v1/tracks/63mdJr3NMY3wReOkNE6c6W",FALSE,"People You Know",NA,7,"track","spotify:track:63mdJr3NMY3wReOkNE6c6W","https://open.spotify.com/track/63mdJr3NMY3wReOkNE6c6W","Rare","G#","minor","G# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.826,0.571,2,-9.263,1,0.0426,0.249,1.66e-05,0.215,0.475,121.06,"0uFForNKQPvgSCnxlZIhQy","https://api.spotify.com/v1/audio-analysis/0uFForNKQPvgSCnxlZIhQy",4,1,189145,FALSE,"https://api.spotify.com/v1/tracks/0uFForNKQPvgSCnxlZIhQy",FALSE,"Let Me Get Me",NA,8,"track","spotify:track:0uFForNKQPvgSCnxlZIhQy","https://open.spotify.com/track/0uFForNKQPvgSCnxlZIhQy","Rare","D","major","D major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.724,0.415,7,-8.408,0,0.0518,0.764,2.51e-06,0.103,0.328,89.999,"2C0hTkdEoikhKzDCJl32QZ","https://api.spotify.com/v1/audio-analysis/2C0hTkdEoikhKzDCJl32QZ",4,1,186459,FALSE,"https://api.spotify.com/v1/tracks/2C0hTkdEoikhKzDCJl32QZ",FALSE,"Crowded Room (feat. 6LACK)",NA,9,"track","spotify:track:2C0hTkdEoikhKzDCJl32QZ","https://open.spotify.com/track/2C0hTkdEoikhKzDCJl32QZ","Rare","G","minor","G minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.691,0.446,11,-10.304,0,0.0472,0.484,0.00495,0.183,0.534,93.03,"59iGOjPSOcPLGl3vqEStUp","https://api.spotify.com/v1/audio-analysis/59iGOjPSOcPLGl3vqEStUp",4,1,212436,FALSE,"https://api.spotify.com/v1/tracks/59iGOjPSOcPLGl3vqEStUp",FALSE,"Kinda Crazy",NA,10,"track","spotify:track:59iGOjPSOcPLGl3vqEStUp","https://open.spotify.com/track/59iGOjPSOcPLGl3vqEStUp","Rare","B","minor","B minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.863,0.419,11,-10.144,0,0.437,0.076,4.92e-05,0.151,0.523,113.866,"64kfyGcf5dvbw92Vv4THCj","https://api.spotify.com/v1/audio-analysis/64kfyGcf5dvbw92Vv4THCj",4,1,189382,FALSE,"https://api.spotify.com/v1/tracks/64kfyGcf5dvbw92Vv4THCj",FALSE,"Fun",NA,11,"track","spotify:track:64kfyGcf5dvbw92Vv4THCj","https://open.spotify.com/track/64kfyGcf5dvbw92Vv4THCj","Rare","B","minor","B minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.855,0.294,5,-8.676,1,0.286,0.3,9.22e-05,0.091,0.842,139.745,"4OtHGdb0KqEbaWb6edUnR9","https://api.spotify.com/v1/audio-analysis/4OtHGdb0KqEbaWb6edUnR9",4,1,182016,TRUE,"https://api.spotify.com/v1/tracks/4OtHGdb0KqEbaWb6edUnR9",FALSE,"Cut You Off",NA,12,"track","spotify:track:4OtHGdb0KqEbaWb6edUnR9","https://open.spotify.com/track/4OtHGdb0KqEbaWb6edUnR9","Rare","F","major","F major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","3YPFaTR7WMi1Hd4NVKdCJx","album","2020-01-10",2020,"day",0.583,0.777,10,-6.991,0,0.185,0.109,0.000509,0.108,0.31,190.054,"4bb94wZVF1cX66vQjNeJTX","https://api.spotify.com/v1/audio-analysis/4bb94wZVF1cX66vQjNeJTX",4,1,263305,FALSE,"https://api.spotify.com/v1/tracks/4bb94wZVF1cX66vQjNeJTX",FALSE,"A Sweeter Place (feat. Kid Cudi)",NA,13,"track","spotify:track:4bb94wZVF1cX66vQjNeJTX","https://open.spotify.com/track/4bb94wZVF1cX66vQjNeJTX","Rare","A#","minor","A# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,"0rsRJOlDJxfNPNTEALa2t3","https://api.spotify.com/v1/audio-analysis/0rsRJOlDJxfNPNTEALa2t3",4,1,220589,FALSE,"https://api.spotify.com/v1/tracks/0rsRJOlDJxfNPNTEALa2t3",FALSE,"Rare",NA,1,"track","spotify:track:0rsRJOlDJxfNPNTEALa2t3","https://open.spotify.com/track/0rsRJOlDJxfNPNTEALa2t3","Rare","F","major","F major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.784,0.552,1,-7.261,0,0.0871,0.0447,0,0.192,0.465,111.984,"0vxXsVbXjFKdVjVxxQWZH2","https://api.spotify.com/v1/audio-analysis/0vxXsVbXjFKdVjVxxQWZH2",4,1,170498,FALSE,"https://api.spotify.com/v1/tracks/0vxXsVbXjFKdVjVxxQWZH2",FALSE,"Dance Again",NA,2,"track","spotify:track:0vxXsVbXjFKdVjVxxQWZH2","https://open.spotify.com/track/0vxXsVbXjFKdVjVxxQWZH2","Rare","C#","minor","C# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.753,0.564,10,-7.908,0,0.252,0.114,0.0273,0.359,0.55,77.342,"5ovvIM76LOsx7qhFPhfpgO","https://api.spotify.com/v1/audio-analysis/5ovvIM76LOsx7qhFPhfpgO",5,1,162595,FALSE,"https://api.spotify.com/v1/tracks/5ovvIM76LOsx7qhFPhfpgO",FALSE,"Look At Her Now",NA,3,"track","spotify:track:5ovvIM76LOsx7qhFPhfpgO","https://open.spotify.com/track/5ovvIM76LOsx7qhFPhfpgO","Rare","A#","minor","A# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,"5eUvtb2X5BwnuGHnckOEhI","https://api.spotify.com/v1/audio-analysis/5eUvtb2X5BwnuGHnckOEhI",4,1,206458,FALSE,"https://api.spotify.com/v1/tracks/5eUvtb2X5BwnuGHnckOEhI",FALSE,"Lose You To Love Me",NA,4,"track","spotify:track:5eUvtb2X5BwnuGHnckOEhI","https://open.spotify.com/track/5eUvtb2X5BwnuGHnckOEhI","Rare","E","major","E major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.873,0.51,3,-5.35,0,0.0661,0.565,3.13e-06,0.0738,0.871,110.953,"4booJzgCON0XwBApMQVDqI","https://api.spotify.com/v1/audio-analysis/4booJzgCON0XwBApMQVDqI",4,1,148776,FALSE,"https://api.spotify.com/v1/tracks/4booJzgCON0XwBApMQVDqI",FALSE,"Ring",NA,5,"track","spotify:track:4booJzgCON0XwBApMQVDqI","https://open.spotify.com/track/4booJzgCON0XwBApMQVDqI","Rare","D#","minor","D# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.695,0.573,10,-8.882,1,0.167,0.132,0.000137,0.156,0.38,100.031,"5FcK08xOWcRpULIlSY2wmr","https://api.spotify.com/v1/audio-analysis/5FcK08xOWcRpULIlSY2wmr",4,1,192172,FALSE,"https://api.spotify.com/v1/tracks/5FcK08xOWcRpULIlSY2wmr",FALSE,"Vulnerable",NA,6,"track","spotify:track:5FcK08xOWcRpULIlSY2wmr","https://open.spotify.com/track/5FcK08xOWcRpULIlSY2wmr","Rare","A#","major","A# major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.695,0.62,8,-8.082,0,0.0521,0.0881,5.43e-05,0.111,0.62,150.032,"5Bf1MMvldbysxJW5RpQ5ta","https://api.spotify.com/v1/audio-analysis/5Bf1MMvldbysxJW5RpQ5ta",4,1,194900,FALSE,"https://api.spotify.com/v1/tracks/5Bf1MMvldbysxJW5RpQ5ta",FALSE,"People You Know",NA,7,"track","spotify:track:5Bf1MMvldbysxJW5RpQ5ta","https://open.spotify.com/track/5Bf1MMvldbysxJW5RpQ5ta","Rare","G#","minor","G# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.826,0.571,2,-9.263,1,0.0426,0.249,1.66e-05,0.215,0.475,121.06,"5DID6j5EypTnzS05DaqC7a","https://api.spotify.com/v1/audio-analysis/5DID6j5EypTnzS05DaqC7a",4,1,189145,FALSE,"https://api.spotify.com/v1/tracks/5DID6j5EypTnzS05DaqC7a",FALSE,"Let Me Get Me",NA,8,"track","spotify:track:5DID6j5EypTnzS05DaqC7a","https://open.spotify.com/track/5DID6j5EypTnzS05DaqC7a","Rare","D","major","D major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.724,0.415,7,-8.408,0,0.0518,0.764,2.51e-06,0.103,0.328,89.999,"01GjnpiQIW3nA8S4utHPNI","https://api.spotify.com/v1/audio-analysis/01GjnpiQIW3nA8S4utHPNI",4,1,186459,FALSE,"https://api.spotify.com/v1/tracks/01GjnpiQIW3nA8S4utHPNI",FALSE,"Crowded Room (feat. 6LACK)",NA,9,"track","spotify:track:01GjnpiQIW3nA8S4utHPNI","https://open.spotify.com/track/01GjnpiQIW3nA8S4utHPNI","Rare","G","minor","G minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.691,0.446,11,-10.304,0,0.0472,0.484,0.00495,0.183,0.534,93.03,"0UB2kfzvjVaLiWjZwV3RKB","https://api.spotify.com/v1/audio-analysis/0UB2kfzvjVaLiWjZwV3RKB",4,1,212436,FALSE,"https://api.spotify.com/v1/tracks/0UB2kfzvjVaLiWjZwV3RKB",FALSE,"Kinda Crazy",NA,10,"track","spotify:track:0UB2kfzvjVaLiWjZwV3RKB","https://open.spotify.com/track/0UB2kfzvjVaLiWjZwV3RKB","Rare","B","minor","B minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.863,0.419,11,-10.144,0,0.437,0.076,4.92e-05,0.151,0.523,113.866,"65A5mkCzCAwcaI2LAFtral","https://api.spotify.com/v1/audio-analysis/65A5mkCzCAwcaI2LAFtral",4,1,189382,FALSE,"https://api.spotify.com/v1/tracks/65A5mkCzCAwcaI2LAFtral",FALSE,"Fun",NA,11,"track","spotify:track:65A5mkCzCAwcaI2LAFtral","https://open.spotify.com/track/65A5mkCzCAwcaI2LAFtral","Rare","B","minor","B minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.848,0.282,5,-8.69,1,0.281,0.247,2.22e-05,0.0883,0.857,139.665,"6JbsxlnO7fkNfEeteS1WOw","https://api.spotify.com/v1/audio-analysis/6JbsxlnO7fkNfEeteS1WOw",4,1,182016,FALSE,"https://api.spotify.com/v1/tracks/6JbsxlnO7fkNfEeteS1WOw",FALSE,"Cut You Off",NA,12,"track","spotify:track:6JbsxlnO7fkNfEeteS1WOw","https://open.spotify.com/track/6JbsxlnO7fkNfEeteS1WOw","Rare","F","major","F major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","0CQPSBCo1cLsEEJPfmsPmy","album","2020-01-10",2020,"day",0.583,0.777,10,-6.991,0,0.185,0.109,0.000509,0.108,0.31,190.054,"1tm8rCTFIJbtDG9Ul6SDod","https://api.spotify.com/v1/audio-analysis/1tm8rCTFIJbtDG9Ul6SDod",4,1,263305,FALSE,"https://api.spotify.com/v1/tracks/1tm8rCTFIJbtDG9Ul6SDod",FALSE,"A Sweeter Place (feat. Kid Cudi)",NA,13,"track","spotify:track:1tm8rCTFIJbtDG9Ul6SDod","https://open.spotify.com/track/1tm8rCTFIJbtDG9Ul6SDod","Rare","A#","minor","A# minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","5obQ9rPASQW2mLxYM8Ko6Z","album","2020-04-09",2020,"day",0.811,0.512,2,-6.38,1,0.173,0.216,0.0266,0.077,0.336,92.025,"5EBtY2shIV1vmY4bnvvV6T","https://api.spotify.com/v1/audio-analysis/5EBtY2shIV1vmY4bnvvV6T",4,1,161188,FALSE,"https://api.spotify.com/v1/tracks/5EBtY2shIV1vmY4bnvvV6T",FALSE,"Boyfriend",NA,1,"track","spotify:track:5EBtY2shIV1vmY4bnvvV6T","https://open.spotify.com/track/5EBtY2shIV1vmY4bnvvV6T","Rare (Deluxe)","D","major","D major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","5obQ9rPASQW2mLxYM8Ko6Z","album","2020-04-09",2020,"day",0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,"3RKywhObU25JLEypRY6HWx","https://api.spotify.com/v1/audio-analysis/3RKywhObU25JLEypRY6HWx",4,1,206458,FALSE,"https://api.spotify.com/v1/tracks/3RKywhObU25JLEypRY6HWx",FALSE,"Lose You To Love Me",NA,2,"track","spotify:track:3RKywhObU25JLEypRY6HWx","https://open.spotify.com/track/3RKywhObU25JLEypRY6HWx","Rare (Deluxe)","E","major","E major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","5obQ9rPASQW2mLxYM8Ko6Z","album","2020-04-09",2020,"day",0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,"33iba4j2ywXqTQNEpGbfra","https://api.spotify.com/v1/audio-analysis/33iba4j2ywXqTQNEpGbfra",4,1,220589,FALSE,"https://api.spotify.com/v1/tracks/33iba4j2ywXqTQNEpGbfra",FALSE,"Rare",NA,3,"track","spotify:track:33iba4j2ywXqTQNEpGbfra","https://open.spotify.com/track/33iba4j2ywXqTQNEpGbfra","Rare (Deluxe)","F","major","F major"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","5obQ9rPASQW2mLxYM8Ko6Z","album","2020-04-09",2020,"day",0.841,0.479,0,-5.837,0,0.0376,0.207,1.16e-05,0.122,0.454,112.968,"3ZCBSFcZSRM9Z48ew28Zrf","https://api.spotify.com/v1/audio-analysis/3ZCBSFcZSRM9Z48ew28Zrf",4,1,161605,FALSE,"https://api.spotify.com/v1/tracks/3ZCBSFcZSRM9Z48ew28Zrf",FALSE,"Souvenir",NA,4,"track","spotify:track:3ZCBSFcZSRM9Z48ew28Zrf","https://open.spotify.com/track/3ZCBSFcZSRM9Z48ew28Zrf","Rare (Deluxe)","C","minor","C minor"
"Selena Gomez","0C8ZW7ezQVs4URX5aX7Kqx","5obQ9rPASQW2mLxYM8Ko6Z","album","2020-04-09",2020,"day",0.753,0.564,10,-7.908,0,0.252,0.114,0.0273,0.359,0.55,77.342,"4sUWh0WAFyla5vjEYRrIGz","https://api.spotify.com/v1/audio-analysis/4sUWh0WAFyla5vjEYRrIGz",5,1,162595,FALSE,"https://api.spotify.com/v1/tracks/4sUWh0WAFyla5vjEYRrIGz",FALSE,"Look At Her Now",NA,5,"track","spotify:track:4sUWh0WAFyla5vjEYRrIGz","https://open.spotify.com/track/4sUWh0WAFyla5vjEYRrIGz","Rare (Deluxe)","A#","minor","A# minor"
